Id,Stopname,Polsub,Xcoord,Ycoord,Turnout,Shelter,Bench,PWD
5944,Town Center @ Desert Inn (N),Clark County,-115.324339,36.129099,None,0,0,1
5945,Desert Inn @ Hualapai (E),Clark County,-115.3146,36.12971,Turn Lane,0,0,1
5948,Eastern @ Richmar (S),Clark County,-115.118842,36.017226,None,1,1,1
5949,Craig @ Berg (W),North Las Vegas,-115.11254,36.24015,None,1,0,1
5951,Aliante @ Nature Park (N),North Las Vegas,-115.17751,36.287403,None,0,0,1
5952,Aliante @ Nature Park (S),North Las Vegas,-115.177884,36.287387,None,1,1,1
5953,Pecos @ Colton (N),Clark County,-115.098448,36.22172,None,0,0,1
5954,Pecos @ Cheyenne (N),Clark County,-115.098408,36.217217,None,0,0,0
5958,Searles @ Bruce (E),Las Vegas,-115.12434,36.184759,None,0,0,1
5967,Decatur @ Russell (S),Clark County,-115.208119,36.085149,Turn Lane,0,0,1
5968,Decatur @ Oquendo (S),Clark County,-115.208113,36.08187,One Bus,0,0,1
5969,Decatur @ Sobb (S),Clark County,-115.208072,36.077567,Turn Lane,0,0,1
5970,Decatur @ Sunset (N),Clark County,-115.207689,36.072479,Turn Lane,1,1,1
5971,Decatur @ Sobb (N),Clark County,-115.207726,36.076854,None,1,1,1
5972,Decatur @ Oquendo (N),Clark County,-115.207731,36.083073,None,0,0,1
5973,Decatur @ Russell (N),Clark County,-115.207713,36.08736,One Bus,0,0,1
5974,Decatur @ 5410 Decatur (N),Clark County,-115.207771,36.091443,None,0,0,1
5975,Decatur @ Diablo (S),Clark County,-115.208097,36.089483,None,0,0,1
5979,Searles @ 21st (E),Las Vegas,-115.1198,36.184768,None,0,0,1
5980,Searles @ Eastern (W),Las Vegas,-115.116587,36.184927,None,0,0,1
5981,Searles @ 21st (W),North Las Vegas,-115.121517,36.184907,None,0,0,1
5993,Lamb @ 4210 Lamb (N),Clark County,-115.079947,36.23654,None,0,0,1
5994,Lamb @ Macadamia (S),Clark County,-115.080248,36.235659,None,0,0,1
5995,Decatur @ Sunset (S),Clark County,-115.20807,36.073212,Turn Lane,0,0,1
5996,Nevada State @ Private (S),Henderson,-114.935795,35.992435,Turn Lane,1,0,1
5997,Deer Springs @ Cimarron (E),Las Vegas,-115.26796,36.284219,None,0,0,1
5998,Deer Springs @ Centennial Hills Comm. Ctr (E),Las Vegas,-115.263186,36.283051,None,0,1,1
5999,John Herbert @ Centennial (S),Las Vegas,-115.260796,36.279432,None,1,0,1
6002,Grand Montecito @ Centennial Center (N),Las Vegas,-115.278713,36.277795,None,0,0,1
6003,Grand Montecito @ Rome (N),Las Vegas,-115.28077,36.281956,None,0,0,1
6004,Deer Springs @ Grand Montecito (W),Las Vegas,-115.281893,36.284678,One Bus,0,0,1
6005,Deer Springs @ Centenial Hills Hosp. (W),Las Vegas,-115.284733,36.284628,None,0,0,1
6006,Deer Springs @ Durango (E),Las Vegas,-115.287148,36.284431,Turn Lane,1,1,1
6007,Deer Springs @ Riley (E),Las Vegas,-115.28387,36.284472,None,0,0,1
6008,Grand Montecito @ Deer Springs (S),Las Vegas,-115.281215,36.283913,One Bus,0,0,1
6009,Grand Montecito @ Rome (S),Las Vegas,-115.279882,36.280752,Turn Lane,0,0,1
6010,Grand Montecito @ Centenial Center (S),Las Vegas,-115.278965,36.278455,None,0,0,1
6011,Sunset @ Scimitar (N),Henderson,-115.06592,36.066033,None,0,0,1
6014,Craig @ Barcelo (E),North Las Vegas,-115.083651,36.240249,Turn Lane,0,0,1
6016,Washington @ Red Boulder (W),Las Vegas,-115.265627,36.181414,None,0,0,1
6018,Lake Mead @ Super Walmart (W),North Las Vegas,-115.191725,36.19931,None,1,1,1
6019,Flamingo @ Mojave (W),Clark County,-115.104979,36.115273,,0,0,1
6020,Lamb @ Cartier (S),Clark County,-115.080323,36.206077,None,0,0,1
6024,Nellis @ Cartier (S),Clark County,-115.06238,36.20664,One Bus,0,0,1
6026,SSTT Bay 1 (N),Clark County,-115.164349,36.068293,,0,0,1
6028,SSTT Bay 3 (N),Clark County,-115.164922,36.068293,,0,0,1
6029,SSTT Bay 4 (N),Clark County,-115.165272,36.068284,,0,0,1
6031,SSTT Bay 6 (N),Clark County,-115.165774,36.068277,,0,0,1
6038,SSTT Bay 13 (N),Clark County,-115.16549,36.068559,,0,0,0
6039,SSTT Bay 14 (N),Clark County,-115.165259,36.068555,,0,0,1
6040,SSTT Bay 15 (N),Clark County,-115.16502,36.068607,,0,0,0
6041,SSTT Bay 16 (N),Clark County,-115.164702,36.068561,,0,0,0
6043,SSTT Bay 18 (N),Clark County,-115.164122,36.068565,,0,0,0
6044,Jones @ Arby (N),Clark County,-115.224667,36.060382,None,0,0,1
6045,Badura @ 5795 Badura (E),Clark County,-115.221255,36.062792,,0,0,1
6051,Pilot @ 840 Pilot (W),Clark County,-115.144085,36.062453,None,0,0,1
6052,Rainbow @ Patrick (S),Clark County,-115.242844,36.077176,Turn Lane,0,0,1
6055,Patrick @ Tenaya (W),Clark County,-115.252141,36.077784,,0,0,1
6056,Patrick @ Pioneer (W),Clark County,-115.256668,36.077702,,0,0,1
6057,Rainbow @ Post (N),Clark County,-115.242427,36.07462,None,0,0,1
6058,Lake Mead @ Scholar (E),Las Vegas,-115.279425,36.197925,Turn Lane,0,1,1
6059,Elkhorn @ Durango (E),Las Vegas,-115.286943,36.291643,One Bus,0,0,1
6060,Craig @ Rancho (W),Las Vegas,-115.23403,36.239893,None,0,0,1
6063,Vegas Valley @ Juniper Hills (E),Clark County,-115.060984,36.13695,None,0,0,1
6067,Vegas Valley @ 4800 Vegas Valley (W),Clark County,-115.070735,36.137051,None,0,0,1
6068,Vegas Valley @ Mountain Vista (W),Clark County,-115.074775,36.137044,,0,0,1
6069,Vegas Valley @ Marion (W),Clark County,-115.078133,36.137047,None,0,0,1
6072,Rainbow @ Roy Horn (S),Clark County,-115.242697,36.064601,Turn Lane,1,0,1
6073,Warm Springs @ Leek (E),Clark County,-115.237392,36.055875,None,0,0,1
6074,Warm Springs @ Torrey Pines (E),Clark County,-115.233133,36.056004,Turn Lane,1,1,1
6075,Warm Springs @ Folded Mountain (E),Clark County,-115.228999,36.056185,None,0,0,1
6082,Rainbow @ Robindale (N),Clark County,-115.24305,36.049187,None,0,0,1
6083,Rainbow @ Warm Springs (N),Clark County,-115.242784,36.056437,Turn Lane,1,0,1
6086,Rainbow @ Patrick (N),Clark County,-115.2425,36.078245,None,0,0,1
6094,Warm Springs @ Placid (E),Clark County,-115.158371,36.056837,,0,0,1
6095,Russell @ Nellis (W),Clark County,-115.06481,36.087504,None,0,0,1
6096,Russell @ Road Runner (W),Clark County,-115.069013,36.086451,,0,0,1
6097,Vegas Valley @ Lamb (E),Clark County,-115.082546,36.13689,,0,0,1
6098,Vegas Valley @ Parkdale (E),Clark County,-115.076945,36.136892,,0,0,1
6099,Vegas Valley @ Mountain Vista (E),Clark County,-115.073634,36.136883,,1,1,1
6100,Vegas Valley @ Aloha (E),Clark County,-115.069462,36.136882,,0,0,1
6103,Vegas Valley @ Tree Line (E),Clark County,-115.033027,36.137102,None,0,0,1
6104,Hollywood @ Vegas Valley (N),Clark County,-115.029005,36.13819,One Bus,0,0,1
6105,Hollywood @ Sunrise Highlands (N),Clark County,-115.029037,36.141327,None,0,0,1
6106,Sahara @ Hollywood (W),Clark County,-115.029801,36.144619,None,0,0,1
6112,Main @ Colorado (N),Las Vegas,-115.153681,36.155898,None,0,0,1
6115,Las Vegas @ 4th (S),Las Vegas,-115.150314,36.154677,None,0,1,1
6117,Charleston @ 3rd (E),Las Vegas,-115.150626,36.158716,None,0,0,1
6119,Main @ Commerce (N),Las Vegas,-115.151183,36.163925,None,0,0,1
6120,Main @ Hoover (S),Las Vegas,-115.152007,36.162282,None,0,0,1
6123,Rainbow @ Ponderosa (N),Clark County,-115.242528,36.080136,None,0,0,1
6125,Rainbow @ Oquendo (S),Clark County,-115.242912,36.082003,Turn Lane,0,0,1
6126,Rainbow @ Post (S),Clark County,-115.242746,36.073878,None,0,0,1
6127,Rainbow @ Badura (S),Clark County,-115.242719,36.061656,None,1,1,1
6128,Oso Blanca @ Durango (E),Las Vegas,-115.287186,36.294968,None,0,0,1
6134,Las Vegas @ Foremaster (N),Las Vegas,-115.133952,36.186073,None,0,0,1
6137,Lake Mead @ Simmons (E),North Las Vegas,-115.177741,36.197324,Turn Lane,1,1,1
6139,Rainbow @ Arby (S),Clark County,-115.242949,36.05885,None,0,0,1
6140,Cheyenne @ Marion (E),Clark County,-115.070137,36.217672,One Bus,0,0,1
6141,Lamb @ Harris (N),Las Vegas,-115.080273,36.177843,None,0,0,1
6142,4th @ Carson (N),Las Vegas,-115.142287,36.16879,Turn Lane,1,1,1
6143,Bonneville Transit Center,Las Vegas,-115.148675,36.164459,,0,0,1
6144,Westcliff Transit Center,Las Vegas,-115.278487,36.17317,,0,0,1
6145,Durango @ Westcliff (S),Las Vegas,-115.278138,36.173179,Turn Lane,0,0,1
6147,Suncoast Hotel (S),Las Vegas,-115.289161,36.168219,None,1,2,1
6148,Durango @ Charleston (N),Las Vegas,-115.280189,36.159545,None,1,1,1
6152,Casino Center @ Stewart (S),Las Vegas,-115.142958,36.172585,,0,0,1
6154,Las Vegas @ Carson (S),Las Vegas,-115.14139,36.168315,None,0,0,1
6156,Casino Center @ Garces (S),Las Vegas,-115.148608,36.16402,Two Bus,0,0,1
6157,Garces @ Casino Center (W),Las Vegas,-115.149026,36.163949,Turn Lane,2,2,1
6158,Casino Center @ Bonneville (S),Las Vegas,-115.148364,36.164385,,0,0,0
6159,Bonneville @ First (E),Las Vegas,-115.148644,36.165109,,2,2,0
6161,Westcliff @ Buffalo (W),Las Vegas,-115.260744,36.174134,None,0,0,1
6162,Westcliff @ Cliff (W),Las Vegas,-115.264545,36.174081,None,0,0,1
6163,Westcliff @ Cimarron (W),Las Vegas,-115.269638,36.174003,None,0,0,1
6164,Westcliff @ Roland Wiley (W),Las Vegas,-115.273923,36.173908,None,0,0,1
6165,Durango @ Venetian Strada (S),Las Vegas,-115.278097,36.17035,None,0,0,1
6166,Buffalo @ Washington (S),Las Vegas,-115.260118,36.180825,None,0,0,1
6167,Buffalo @ Pirates Cove (S),Las Vegas,-115.260042,36.176066,None,0,0,1
6168,Alta @ Durango (E),Las Vegas,-115.277307,36.166276,None,0,0,1
6169,Alta @ Roland Wiley (E),Las Vegas,-115.27293,36.166318,None,0,0,1
6170,Alta @ Cimarron (E),Las Vegas,-115.268194,36.166365,None,0,0,1
6171,Alta @ Thrush (E),Las Vegas,-115.263477,36.166414,None,0,0,1
6172,Alta @ Buffalo (E),Las Vegas,-115.259174,36.166448,None,0,0,1
6173,Alta @ Altamira (E),Las Vegas,-115.255437,36.166431,None,0,0,1
6174,Alta @ Antelope (E),Las Vegas,-115.250461,36.166407,None,0,0,1
6175,Alta @ Cline (E),Las Vegas,-115.245977,36.166379,None,0,0,1
6176,Buffalo @ Westcliff (N),Las Vegas,-115.259605,36.17493,None,0,1,1
6177,Washington @ Cimarron (W),Las Vegas,-115.26961,36.181365,None,0,0,1
6178,Washington @ Washington Oaks (W),Las Vegas,-115.273713,36.181319,None,0,0,1
6179,Washington @ Durango (W),Las Vegas,-115.277137,36.18127,None,0,0,1
6180,Washington @ Durango (E),Las Vegas,-115.277075,36.181085,One Bus,0,0,1
6181,Washington @ Washington Oaks (E),Las Vegas,-115.273512,36.181156,None,0,0,1
6183,Vegas @ Gleeson (W),Las Vegas,-115.264426,36.188829,None,0,0,1
6184,Vegas @ Buffalo (W),Las Vegas,-115.26075,36.188845,None,0,0,1
6185,Las Vegas @ Cheyenne (S),Clark County,-115.092902,36.218133,,1,1,1
6186,Las Vegas @ Van Der Meer (S),North Las Vegas,-115.10391,36.211686,None,1,1,1
6187,Eaker @ 4721 Eaker (S),North Las Vegas,-115.083052,36.246118,None,0,0,1
6188,Durango @ Desert Inn (S),Clark County,-115.279098,36.128788,None,0,0,1
6189,4th @ Las Vegas (N),Las Vegas,-115.150899,36.154844,,1,1,1
6192,Bonneville @ 8th (E),Las Vegas,-115.141296,36.16199,,0,0,1
6193,Bonneville @ 10th (E),Las Vegas,-115.139185,36.161075,None,0,0,1
6198,Maryland @ Bonneville (N),Las Vegas,-115.135979,36.160557,None,1,1,1
6199,Carson @ Casino Center (E),Las Vegas,-115.144429,36.169298,None,1,0,1
6201,Carson @ Las Vegas (E),Las Vegas,-115.142251,36.168351,None,1,1,1
6203,4th @ Stewart (N),Las Vegas,-115.140356,36.173626,None,1,1,1
6206,Grand Central @ LV Premium Outlets (N),Las Vegas,-115.156599,36.163586,None,1,12,0
6207,Main @ Commerce (S),Las Vegas,-115.151327,36.164179,None,0,0,0
6210,Las Vegas @ Hoover (S),Las Vegas,-115.146656,36.160267,,1,1,1
6211,Casino Center @ Carson (N),Las Vegas,-115.144931,36.169259,,0,0,1
6212,Badura @ Edmond (E),Clark County,-115.212891,36.064144,,0,0,1
6213,BTC Bay #1 (E),Las Vegas,-115.148722,36.1648,,0,0,0
6214,BTC Bay #2,Las Vegas,-115.14883,36.164639,None,0,0,0
6215,BTC Bay #3,Las Vegas,-115.148981,36.164402,,0,0,0
6216,BTC Bay #4,Las Vegas,-115.149123,36.164204,,0,0,1
6217,BTC Bay #5,Las Vegas,-115.148852,36.164255,,0,0,0
6218,BTC Bay #6,Las Vegas,-115.148755,36.164404,,0,0,0
6220,BTC Bay #8,Las Vegas,-115.148503,36.164811,,0,0,0
6222,BTC Bay #10,Las Vegas,-115.148589,36.164531,,0,0,0
6223,BTC Bay #11,Las Vegas,-115.148742,36.164303,,0,0,0
6224,BTC Bay #12,Las Vegas,-115.148861,36.164124,,0,0,0
6226,BTC Bay #14,Las Vegas,-115.148513,36.164295,,0,0,0
6228,BTC Bay #16,Las Vegas,-115.148218,36.16473,,0,0,0
6230,Pacific @ Van Wagenen (N),Henderson,-114.987462,36.029033,,0,0,1
6231,Rancho @ Alexander (N),Las Vegas,-115.223929,36.23034,Turn Lane,1,1,1
6232,Rancho @ Jones (S),Las Vegas,-115.224367,36.230368,None,1,1,1
6238,Las Vegas @ Warm Springs (N),Clark County,-115.17218,36.057747,None,1,1,1
6239,Las Vegas @ Arby (N),Clark County,-115.172188,36.060072,None,0,0,0
6240,Reno @ Las Vegas (E),Clark County,-115.171886,36.097254,None,0,0,1
6241,Fremont @ Charleston (S),Las Vegas,-115.11724,36.159067,None,1,8,1
6242,Boulder @ Sahara (S),Clark County,-115.101331,36.145303,None,1,10,1
6243,Boulder @ Desert Inn (S),Clark County,-115.082982,36.129023,Other - See Comments,1,10,1
6245,Boulder @ Tropicana (S),Clark County,-115.052293,36.101742,Other - See Comments,1,10,1
6246,Boulder @ Sunset (S),Henderson,-115.011283,36.065282,None,1,8,1
6247,Water @ Victory (S),Henderson,-114.986432,36.035872,One Bus,2,2,1
6249,Nevada State @ Nevada St. Coll. (S),Henderson,-114.938124,35.986975,Turn Lane,1,2,1
6250,Paradise Hills @ Nevada St. Coll. (E),Henderson,-114.938967,35.98362,None,1,2,1
6251,Water @ Victory (N),Henderson,-114.986684,36.036431,None,0,2,1
6252,Boulder @ Sunset (N),Henderson,-115.01175,36.066316,None,1,10,1
6253,Boulder @ Lake Mead (S),Henderson,-114.983017,36.04015,Turn Lane,1,10,1
6257,Ogden @ 6th (W),Las Vegas,-115.139203,36.170175,None,1,1,1
6258,Ogden @ 4th (E),Las Vegas,-115.141388,36.170961,,0,0,1
6259,Boulder @ Racetrack (N),Henderson,-114.953802,36.014813,Turn Lane,1,10,1
6261,Boulder @ Veterans Hospital (N),Henderson,-114.956486,36.017188,Turn Lane,1,1,1
6262,Water @ Atlantic (S),Henderson,-114.98278,36.032377,One Bus,1,1,1
6263,Atlantic @ Gold (S),Henderson,-114.986017,36.031565,,0,0,1
6264,Pacific @ Horizon (N),Henderson,-114.987702,36.013207,,0,0,1
6265,Pacific @ Middleton (N),Henderson,-114.987678,36.019251,,0,0,1
6266,Pacific @ Sherwood (N),Henderson,-114.987661,36.024726,,0,0,1
6267,Lake Mead @ Water (W),Henderson,-114.988775,36.036934,One Bus,1,1,1
6268,Lake Mead @ Basic (W),Henderson,-114.996015,36.036008,One Bus,1,1,1
6271,Gibson @ Galleria (S),Henderson,-115.028962,36.070184,One Bus,0,0,1
6272,Gibson @ Caption (S),Henderson,-115.028938,36.067701,Turn Lane,0,0,1
6273,Boulder @ Duck Creek RV Park (N),Clark County,-115.02732,36.080164,None,1,0,1
6274,Boulder @ 4405 Boulder (N),Clark County,-115.079438,36.126466,Other - See Comments,1,1,1
6275,Town Center @ 1350 Town Center (N),Las Vegas,-115.308306,36.185222,None,0,0,1
6276,Lake Mead @ 5th (E),North Las Vegas,-115.133412,36.195743,Turn Lane,1,1,1
6277,Harris @ Nellis (E),Clark County,-115.061388,36.177694,None,0,0,0
6281,Stewart @ 3rd (E),Las Vegas,-115.141198,36.172378,None,0,0,1
6282,Stewart @ 4th (E),Las Vegas,-115.139844,36.171786,None,0,0,1
6283,Fremont @ Lowes (S),Las Vegas,-115.113259,36.155875,Other - See Comments,1,1,1
6284,Boulder @ 4040 Boulder (S),Clark County,-115.086861,36.132462,Other - See Comments,1,1,1
6285,Boulder @ 4380 Boulder (S),Clark County,-115.07832,36.124882,Other - See Comments,1,1,1
6286,Boulder @ Missouri (S),Clark County,-115.046871,36.096932,Turn Lane,1,1,1
6287,Boulder @ Kentucky (S),Clark County,-115.041058,36.091754,None,1,0,1
6288,Boulder @ Tulip Falls (S),Clark County,-115.025322,36.077765,None,0,1,1
6293,Fremont @ 15th (N),Las Vegas,-115.128992,36.164316,Turn Lane,1,1,1
6294,Charleston @ Salem (E),Las Vegas,-115.228704,36.159076,None,0,0,1
6295,Stewart @ 4th (W),Las Vegas,-115.140884,36.172453,Turn Lane,1,1,1
6296,Carson @ 3rd (W),Las Vegas,-115.143423,36.169028,None,0,0,1
6297,Warm Springs @ Giles (W),Clark County,-115.170586,36.057032,None,1,1,1
6298,Sahara @ Paradise (W),Las Vegas,-115.15551,36.143766,One Bus,1,2,1
6299,Sahara @ Burnham (W),Las Vegas,-115.122802,36.144477,Turn Lane,1,2,1
6300,Sahara @ 15th (W),Las Vegas,-115.133237,36.144451,Other - See Comments,1,2,1
6301,Sahara @ 6th (W),Las Vegas,-115.14622,36.144067,Other - See Comments,1,2,1
6302,Sahara @ Paseo Del Prado (W),Las Vegas,-115.177147,36.14447,None,1,2,1
6303,Sahara @ Spanish Oaks (W),Las Vegas,-115.184133,36.144526,Other - See Comments,1,2,1
6304,Sahara @ Valley View (W),Las Vegas,-115.190507,36.144573,Other - See Comments,1,2,1
6305,Sahara @ Mohawk (W),Las Vegas,-115.214156,36.144588,Other - See Comments,1,2,1
6306,Sahara @ Arville (E),Las Vegas,-115.200557,36.144333,Other - See Comments,1,2,1
6307,Sahara @ Richfield (E),Las Vegas,-115.182194,36.144202,Other - See Comments,1,2,1
6308,Sahara @ Teddy (E),Las Vegas,-115.17804,36.14417,Other - See Comments,1,2,1
6309,Sahara @ Joe W Brown (E),Clark County,-115.150966,36.14359,Other - See Comments,1,2,1
6310,Sahara @ Commercial Ctr (E),Clark County,-115.141972,36.143911,Other - See Comments,1,2,1
6312,Sahara @ Hualapai (E),Las Vegas,-115.314785,36.14425,Other - See Comments,1,2,1
6313,Sahara @ Grand Canyon (E),Las Vegas,-115.307167,36.144253,Other - See Comments,1,2,1
6314,Sahara @ Crystal Water (E),Las Vegas,-115.28829,36.143956,Other - See Comments,1,2,1
6315,Sahara @ Hualapai (W),Las Vegas,-115.314483,36.144561,Other - See Comments,0,0,1
6316,Sahara @ Las Verdes (W),Las Vegas,-115.194822,36.144604,Other - See Comments,1,1,1
6317,Sahara @ Cimarron (W),Las Vegas,-115.270491,36.144051,Other - See Comments,0,0,1
6325,Lake Mead @ Greenspring (W),Las Vegas,-115.295212,36.205692,None,0,0,1
6327,Dean Martin @ Blue Diamond (N),Clark County,-115.187917,36.040575,None,1,2,1
6330,Bonneville @ Promenade (W),Las Vegas,-115.153444,36.167015,None,0,0,1
6331,Alta @ Martin Luther King (W),Las Vegas,-115.161794,36.166352,Turn Lane,1,1,1
6332,Shadow @ Alta (S),Las Vegas,-115.165518,36.165631,None,0,0,1
6333,Shadow @ Hastings (N),Las Vegas,-115.165407,36.160348,Pocket,1,1,1
6342,Revere @ Carey (S),Las Vegas,-115.151875,36.202446,None,0,0,1
6343,Revere @ Balzar (S),Las Vegas,-115.15191,36.199028,Other - See Comments,0,0,1
6344,Washington @ Sloan (E),Clark County,-115.044369,36.181434,None,0,0,1
6345,Sloan @ Halehaven (S),Clark County,-115.043929,36.178143,None,0,0,1
6347,Clark @ 4th (W),Las Vegas,-115.145109,36.165236,None,0,0,0
6348,Eastern @ Serene (N),Clark County,-115.11833,36.021548,Turn Lane,1,1,1
6351,Convention Center @ Kishner (W),Clark County,-115.160346,36.132408,None,0,0,1
6352,Vegas Valley @ Cabana (E),Clark County,-115.055581,36.137026,None,0,0,1
6353,Losee @ Craig (N),North Las Vegas,-115.116622,36.240744,Turn Lane,1,1,0
6354,Losee @ Washburn (N),North Las Vegas,-115.116854,36.254868,One Bus,1,1,1
6355,Ann @ Losee (E),North Las Vegas,-115.116227,36.263042,One Bus,1,1,1
6356,Tropical @ Statz (E),North Las Vegas,-115.10714,36.268884,One Bus,0,0,0
6357,Pecos @ Tropical (N),North Las Vegas,-115.098564,36.269725,One Bus,1,0,1
6358,VA Hospital (S),North Las Vegas,-115.093532,36.285852,None,0,0,0
6359,Centennial @ Statz (W),North Las Vegas,-115.108815,36.276577,One Bus,0,0,0
6360,Losee @ Centennial (S),North Las Vegas,-115.117154,36.275729,Turn Lane,1,0,1
6361,Losee @ Ann (S),North Las Vegas,-115.117254,36.26171,Turn Lane,1,1,1
6362,Losee @ Washburn (S),North Las Vegas,-115.117167,36.253585,One Bus,1,0,1
6363,Fort Apache @ 2251 Fort Apache (S),Las Vegas,-115.297341,36.148592,,0,0,0
6364,Nellis @ Mohave (S),Clark County,-115.063988,36.154095,None,0,0,1
6365,Michael @ Maxine (N),Las Vegas,-115.216682,36.220409,None,0,0,1
6366,Durango @ Boseck (N),Las Vegas,-115.277839,36.163298,None,0,0,1
6367,Alta @ Durango (W),Las Vegas,-115.278655,36.166428,None,0,0,1
6371,Gilespie @ Sunset (S),Clark County,-115.163575,36.070695,None,0,0,1
6372,Centennial Center @ 6551 Centennial Center (E),Las Vegas,-115.27376,36.276965,None,0,0,1
6373,Valley View @ Village at Valley View Apts. (S),Las Vegas,-115.191764,36.156924,,0,0,0
6374,Valley View @ Oakey (S),Las Vegas,-115.190893,36.151819,Turn Lane,1,1,1
6375,Coronado Center @ Eastern (S),Henderson,-115.109721,36.002004,Turn Lane,0,0,0
6376,Horizon Ridge @ Coronado Center (E),Henderson,-115.109216,35.998646,Turn Lane,0,0,0
6377,Eastern @ Horizon Ridge (N),Henderson,-115.10535,35.999924,,1,1,0
6378,Fiesta Henderson @ Lake Mead (S),Henderson,-115.007842,36.033563,None,1,1,1
6379,Gowan @ Berg (W),North Las Vegas,-115.113628,36.225126,None,0,0,1
6380,UNLV Transit Center (W),Clark County,-115.138594,36.10403,,0,0,0
6383,Sunset @ Ward (W),Henderson,-115.00755,36.067425,None,0,0,1
6384,Galleria @ Marks (E),Henderson,-115.039485,36.071308,,0,0,0
6385,Galleria @ Marks (W),Henderson,-115.039677,36.0716,None,0,0,1
6386,Stephanie @ American Pacific (N),Henderson,-115.046497,36.042365,Turn Lane,1,1,1
6387,Paradise Hills @ Dawson (E),Henderson,-114.928386,35.986282,None,0,0,1
6391,Stephanie @ 699 Stephanie (S),Henderson,-115.046284,36.06578,None,0,0,0
6392,Azure @ Tenaya (E),Las Vegas,-115.252632,36.273381,None,0,0,0
6393,Clark @ Maryland (W),Las Vegas,-115.136163,36.161382,None,1,0,1
6394,Clark @ 9th (W),Las Vegas,-115.139675,36.162885,Other - See Comments,1,0,1
6395,Rainbow @ Mardon (N),Clark County,-115.242915,36.052895,One Bus,1,1,1
6396,Rainbow @ Sunset (N),Clark County,-115.242325,36.071132,Pocket,0,0,1
6397,Bonneville @ 4th (E),Las Vegas,-115.145248,36.163692,None,1,0,1
6398,Valley View @ Sahara (S),Las Vegas,-115.190946,36.143904,Turn Lane,1,1,1
6399,Camino Al Norte @ Lone Mountain (S),North Las Vegas,-115.154194,36.247559,,1,1,0
6401,Badura @ Lindell (W),Clark County,-115.217117,36.064135,,0,0,0
6405,Warm Springs @ Tenaya (W),Clark County,-115.25277,36.055806,One Bus,1,1,0
6406,Warm Springs @ Buffalo (W),Clark County,-115.262521,36.055758,Turn Lane,1,1,1
6407,Warm Springs @ Cimarron (W),Clark County,-115.270876,36.055689,One Bus,0,1,1
6408,Warm Springs @ Gagnier (W),Clark County,-115.275685,36.055649,,1,1,0
6409,Warm Springs @ Durango (W),Clark County,-115.279825,36.055687,Turn Lane,1,1,0
6410,Warm Springs @ Liberty Bell (W),Clark County,-115.284221,36.055606,,0,0,0
6411,Warm Springs @ El Capitan (W),Clark County,-115.288619,36.055569,,0,0,0
6412,Warm Springs @ Quarterhorse (W),Clark County,-115.29256,36.055629,,0,0,0
6413,Fort Apache @ Warm Springs (N),Clark County,-115.29728,36.056087,,0,0,0
6414,Fort Apache @ Arby (N),Clark County,-115.29737,36.058908,,1,1,0
6415,Fort Apache @ Maule (N),Clark County,-115.297464,36.062344,,0,0,0
6416,Fort Apache @ Martin (N),Clark County,-115.297587,36.067054,,0,0,0
6417,Fort Apache @ Sunset (N),Clark County,-115.297602,36.070876,One Bus,1,1,1
6418,Fort Apache @ Post (N),Clark County,-115.297595,36.073698,,0,0,0
6419,Fort Apache @ Patrick (N),Clark County,-115.297427,36.079009,Turn Lane,0,1,0
6420,Fort Apache @ Russell (N),Clark County,-115.297355,36.08408,,1,1,1
6421,Fort Apache @ Tropicana (N),Clark County,-115.297086,36.100982,One Bus,1,1,0
6422,Fort Apache @ Tompkins (N),Clark County,-115.297076,36.104179,,0,0,0
6423,Fort Apache @ Peace (N),Clark County,-115.297027,36.107077,,0,0,0
6424,Fort Apache @ Rochelle (N),Clark County,-115.296962,36.110731,,0,0,0
6425,Fort Apache @ Flamingo (N),Clark County,-115.296864,36.115412,,0,0,0
6426,Fort Apache @ Viking (N),Clark County,-115.296886,36.118992,,0,0,0
6427,Fort Apache @ Twain (N),Clark County,-115.296861,36.122896,One Bus,1,1,0
6428,Fort Apache @ Spring Mountain (N),Clark County,-115.296903,36.126637,,0,0,0
6429,Fort Apache @ Desert Inn (N),Las Vegas,-115.296937,36.130502,,0,0,0
6430,Fort Apache @ Lake South (N),Las Vegas,-115.297084,36.13385,,0,0,0
6431,Fort Apache @ Mariner Cove (N),Las Vegas,-115.297256,36.13797,,0,0,0
6432,Fort Apache @ Lake North (N),Las Vegas,-115.297403,36.141234,,0,0,0
6433,Buffalo @ Washington (N),Las Vegas,-115.259815,36.182655,One Bus,0,0,0
6434,Buffalo @ Carmen (N),Las Vegas,-115.259871,36.185077,,0,0,0
6435,Buffalo @ Vegas (N),Las Vegas,-115.259901,36.189432,Turn Lane,0,0,0
6436,Buffalo @ Sea Spray (N),Las Vegas,-115.260066,36.192472,,0,0,0
6437,Buffalo @ Lake Mead (N),Las Vegas,-115.26022,36.196821,None,1,0,1
6438,Buffalo @ Tackle (N),Las Vegas,-115.260404,36.200128,,0,0,0
6439,Buffalo @ Smoke Ranch (N),Las Vegas,-115.260514,36.204133,Turn Lane,0,0,0
6440,Buffalo @ Twin Peak (N),Las Vegas,-115.26051,36.207186,,0,0,0
6441,Buffalo @ Peak (N),Las Vegas,-115.260476,36.2107,,0,0,0
